#ID	Name	SMILES
gal_bD	Beta D-Galactose	OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
dhpt	Dihydropteroate	Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)[O-])cc1)CN2
fc1p	L-Fuculose 1-phosphate	C[C@H](O)[C@@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-]
dhptd	4,5-dihydroxy-2,3-pentanedione	CC(=O)C(=O)[C@@H](O)CO
gal	D-Galactose	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
fcl__L	L-fuculose	C[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO
didp	DIDP; 2'-deoxyinosine-5'-diphosphate(3-)	O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1
fdp	D-Fructose 1,6-bisphosphate	O=P([O-])([O-])OC[C@H]1O[C@](O)(COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O
dimp	DIMP C10H12N4O7P	O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1
galct__D	D-Galactarate	O=C([O-])[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)[O-]
fe2	Fe2+ mitochondria	[Fe+2]
galctn__D	D-Galactonate	O=C([O-])[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
din	Deoxyinosine	O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
fe3	Iron (Fe3+)	[Fe+3]
galctn__L	L-Galactonate	O=C([O-])[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
ditp	DITP(4-)	O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1
fe3dcit	Fe(III)dicitrate	OC1CC2(O)CC(O)O[Fe]34(O1)(OC(O)CC(O)(CC(O)O3)C(O)O4)OC2O
galt1p	Galactitol 1-phosphate	O=P([O-])([O-])OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
galt	Galactitol	OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
dkmpp	2,3-diketo-5-methylthio-1-phosphopentane	CSCCC(=O)C(=O)COP(=O)([O-])[O-]
dmbzid	5,6-Dimethylbenzimidazole	Cc1cc2nc[nH]c2cc1C
galur	D-Galacturonate	O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-]
fe3dhbzs	Ferric 2,3-dihydroxybenzoylserine	O=C(NC(CO)C(=O)[O-])c1cccc(O)c1O.[Fe+2]
dmlz	6,7-Dimethyl-8-(1-D-ribityl)lumazine	Cc1nc2c(=O)[nH]c(=O)nc-2n(CC(O)C(O)C(O)CO)c1C
dmpp	Dimethylallyl diphosphate	CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
dms	Dimethyl sulfide	CSC
gam1p	D-Glucosamine 1-phosphate	[NH3+]C1C(OP(=O)([O-])O)OC(CO)C(O)C1O
fe3hox_un	Fe(III)hydoxamate, unloaded	CCC(O)NOOC(CC)NOOC(CC)NO
gam6p	D-Glucosamine 6-phosphate	[NH3+][C@@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)([O-])[O-])O[C@@H]1O
dmso	Dimethyl sulfoxide	CS(C)=O
gam	D-Glucosamine	N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O
fe3hox	Fe(III)hydroxamate	CCC(O)NOOC(CC)NOOC(CC)NO.[Fe+2]
gar	N1-(5-Phospho-D-ribosyl)glycinamide	[NH3+]CC(=O)N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
dnad	Deamino-NAD+	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([n+]3cccc(C(=O)[O-])c3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
garagund	Glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate	CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(CO)C(O)C1OC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(C)=O
fecrm_un	Ferrichrome minus Fe(III)	CC(=O)N(O)CCC[C@@H]1NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](CCCN(O)C(C)=O)NC(=O)[C@H](CCCN(O)C(C)=O)NC1=O
gcald	Glycolaldehyde	O=CCO
gdp	GDP C10H12N5O11P2	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
fecrm	Ferrichrome	CC1=[O+][Fe-3]2345ON1CCC[C@@H]1NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](CCCN(O2)C(C)=[O+]3)NC(=O)[C@H](CCCN(O4)C(C)=[O+]5)NC1=O
gdpddman	GDP-4-dehydro-6-deoxy-D-mannose	C[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)C1=O
feenter	Fe-enterobactin	O=C1N[C@H]2COC(=O)[C@@H]3COC(=O)[C@H](COC2=O)NC(=O)c2cccc4c2O[Fe-3]25(Oc6cccc1c6O2)(Oc1cccc(c1O5)C(=O)N3)O4
gdpfuc	GDP-L-fucose	C[C@@H]1OC(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O
gdpmann	GDP-D-mannose	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
gdpofuc	GDP-4-oxo-L-fucose	C[C@@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)C1=O
h2	Hydrogen	[H][H]
gdptp	Guanosine 3'-diphosphate 5'-triphosphate	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])O)[C@H]2O)c(=O)[nH]1
gfgaragund	Galactofuranosyl-glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate	CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(CO)C(O)C1OC1OC(C)C(O)C(OC2OC(COC3OC(C(O)CO)C(O)C3O)C(O)C(O)C2O)C1OC(C)=O
h2mb4p	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate	CC(=CCOP(=O)([O-])OP(=O)([O-])O)CO
k	Potassium	[K+]
h2o2	Hydrogen peroxide	OO
gg4abut	Gamma-glutamyl-gamma aminobutyric acid	[NH3+][C@@H](CCC(=O)NCCCC(=O)[O-])C(=O)[O-]
ggagicolipa	Glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)([O-])O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(OC4(C(=O)[O-])CC(O)C(O)C(C(O)CO)O4)C(OC4OC(C)C(O)C(O)C4O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])O)C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])O)C(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])O
ggbutal	Gamma-glutamyl-gamma-butyraldehyde	[NH3+][C@@H](CCC(=O)NCCCC=O)C(=O)[O-]
gggagicolipa	Glucosyl-glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)([O-])O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(OC4(C(=O)[O-])CC(O)C(O)C(C(O)CO)O4)C(OC4OC(C)C(O)C(O)C4O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])O)C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])O)C(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C5O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])O
h2o	H2O H2O	O
ggptrc	Gamma-glutamyl-putrescine	[NH3+]CCCCNC(=O)CC[C@H]([NH3+])C(=O)[O-]
kdo2lipid4	KDO(2)-lipid IV(A)	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)([O-])[O-])[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
gicolipa	Glucosyl-inner core oligosaccharide lipid A	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)([O-])O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(OC4(C(=O)[O-])CC(O)C(O)C(C(O)CO)O4)C(OC4OC(C)C(O)C(O)C4O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])O)C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])O
h2s	Hydrogen sulfide	[SH-]
glc__D	D-Glucose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
kdo2lipid4p	KDO(2)-lipid IV(A) with palmitoleoyl	CCCCCCC=CCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)NC1C(OCC2OC(OP(=O)([O-])O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(O)C(C(O)CO)O2)C(OP(=O)([O-])O)C1OC(=O)CC(O)CCCCCCCCCCC
h	H+	[H+]
kdo8p	3-Deoxy-D-manno-octulosonate 8-phosphate	O=C([O-])[C@@]1(O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)COP(=O)([O-])[O-])O1
glcn	D-Gluconate	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
kdo	3-Deoxy-D-manno-2-octulosonate	O=C([O-])C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
kdolipid4	KDO-lipid IV(A)	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)([O-])[O-])[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
glcr	D-Glucarate	O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-]
hacolipa	Hepta-acylated core oligosaccharide lipid A (E. coli)	CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O[C@]5(C(=O)[O-])C[C@@H](O)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@H]([C@H](O)CO)O5)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O[C@H]4O[C@H]([C@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]5O[C@H]([C@H](O)CO[C@H]6O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]6O)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO[C@H]8OC([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]8O)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@@H]5O)[C@@H]4O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@H]2NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
kphphhlipa	Kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]
halipa	Hepta-acylated KDO(2)-lipid (A)	CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)NC1C(OP(=O)([O-])O)OC(COC2OC(COC3(C(=O)[O-])CC(OC4(C(=O)[O-])CC(O)C(O)C(C(O)CO)O4)C(O)C(C(O)CO)O3)C(OP(=O)([O-])O)C(OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)C2NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(O)C1OC(=O)CC(O)CCCCCCCCCCC
hco3	Bicarbonate	O=C([O-])O
lac__D	D-Lactate	C[C@@H](O)C(=O)[O-]
glcur1p	D-Glucuronate 1-phosphate	O=C([O-])[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O
hcys__L	L-Homocysteine	[NH3+][C@@H](CCS)C(=O)[O-]
hdca	Hexadecanoate (n-C16:0)	CCCCCCCCCCCCCCCC(=O)[O-]
glcur	D-Glucuronate	O=C([O-])[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
lac__L	L-Lactate	C[C@H](O)C(=O)[O-]
hdcea	Hexadecenoate (n-C16:1)	CCCCCC/C=C\CCCCCCCC(=O)[O-]
gln__L	L-Glutamine	NC(=O)CC[C@H]([NH3+])C(=O)[O-]
lald__D	D-Lactaldehyde	C[C@@H](O)C=O
glntrna	L-Glutaminyl-tRNA(Gln)	*CC1OC(n2cnc3c(N)ncnc32)C(OC(=O)C([NH3+])CCC(N)=O)C1O
hdcoa	Hexadecenoyl-CoA (n-C16:1CoA)	CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
lald__L	L-Lactaldehyde	C[C@H](O)C=O
hdd2coa	Trans-Hexadec-2-enoyl-CoA	CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
glu1sa	L-Glutamate 1-semialdehyde	[NH3+][C@H](C=O)CCC(=O)[O-]
lcts	Lactose C12H22O11	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
glu5p	L-Glutamate 5-phosphate	[NH3+][C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]
hdeACP	Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)	*OP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCC=CCCCCCC
hemeO	Heme O C49H56FeN4O5	C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(CCC(=O)[O-])c4n1[Fe-2]31n3c(c(C)c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c3=C2)=CC2=[N+]1C(=C4)C(CCC(=O)[O-])=C2C
glu5sa	L-Glutamate 5-semialdehyde	[NH3+][C@@H](CCC=O)C(=O)[O-]
glu__D	D-Glutamate	[NH3+][C@H](CCC(=O)[O-])C(=O)[O-]
glu__L	L-Glutamate	[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]
hexACP	Hexanoyl-ACP (n-C6:0ACP)	*SC(=O)CCCCC
hg2	Mercury  charged 2  Hg	[Hg+2]
leu__L	L-Leucine	CC(C)C[C@H]([NH3+])C(=O)[O-]
hhlipa	Heptosyl-heptosyl-kdo2-lipidA	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)([O-])O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(O)C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])O
glucys	Gamma-L-Glutamyl-L-cysteine	[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)[O-])C(=O)[O-]
leutrna	L-Leucyl-tRNA(Leu)	*CC1OC(n2cnc3c(N)ncnc32)C(OC(=O)C([NH3+])CC(C)C)C1O
glutrna	L-Glutamyl-tRNA(Glu)	*CC1OC(n2cnc3c(N)ncnc32)C(OC(=O)C([NH3+])CCC(=O)[O-])C1O
his__L	L-Histidine	[NH3+][C@@H](Cc1c[nH]cn1)C(=O)[O-]
lgt__S	(R)-S-Lactoylglutathione	C[C@@H](O)C(=O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]
glx	Glyoxylate	O=CC(=O)[O-]
lipa	KDO(2)-lipid (A)	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]
gly	Glycine	[NH3+]CC(=O)[O-]
lipa_cold	Cold adapted KDO(2)-lipid (A)	CCCCCCC=CCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)NC1C(OCC2OC(OP(=O)([O-])O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(O)C(C(O)CO)O2)C(OP(=O)([O-])O)C1OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
hisp	L-Histidinol phosphate	[NH3+][C@H](COP(=O)([O-])[O-])Cc1c[nH]cn1
glyald	D-Glyceraldehyde	O=C[C@H](O)CO
histd	L-Histidinol	[NH3+][C@H](CO)Cc1c[nH]cn1
histrna	L-Histidyl-tRNA(His)	*CC1OC(n2cnc3c(N)ncnc32)C(OC(=O)C(N)Cc2cnc[nH]2)C1O
hkndd	2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate	O=C(O)CCC(=O)C=CC=C(O)C(=O)O
hkntd	2-hydroxy-6-ketononatrienedioate	O=C(O)C=CC(=O)C=CC=C(O)C(=O)O
hlipa	Heptosyl-kdo2-lipidA	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]
glyb	Glycine betaine	C[N+](C)(C)CC(=O)[O-]
lipidA	2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
hmbil	Hydroxymethylbilane	O=C([O-])CCc1c[nH]c(Cc2[nH]c(Cc3[nH]c(Cc4[nH]c(CO)c(CC(=O)[O-])c4CCC(=O)[O-])c(CC(=O)[O-])c3CCC(=O)[O-])c(CC(=O)[O-])c2CCC(=O)[O-])c1CC(=O)[O-]
lipidAds	Lipid A Disaccharide	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
hmfurn	4-hydroxy-5-methyl-3(2H)-furanone	CC1=C(O)C(=O)CO1
glyc2p	Glycerol 2-phosphate	O=P([O-])([O-])OC(CO)CO
hmgth	Hydroxymethylglutathione	[NH3+][C@@H](CCC(=O)N[C@@H](CSCO)C(=O)NCC(=O)[O-])C(=O)[O-]
lpp	Lipoprotein	*SCC(NC(=O)CCCCCCCCCCCCCCC)C(*)=O
hom__L	L-Homoserine	[NH3+][C@@H](CCO)C(=O)[O-]
lys__L	L-Lysine	[NH3+]CCCC[C@H]([NH3+])C(=O)[O-]
glyc3p	Glycerol 3-phosphate	O=P([O-])([O-])OC[C@H](O)CO
hphhlipa	Heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]
hpyr	Hydroxypyruvate	O=C([O-])C(=O)CO
glyc__R	(R)-Glycerate	O=C([O-])[C@H](O)CO
lystrna	L-Lysine-tRNA (Lys)	*CC1OC(n2cnc3c(N)ncnc32)C(OC(=O)C([NH3+])CCCC[NH3+])C1O
hqn	Hydroquinone	Oc1ccc(O)cc1
hx2coa	Trans-Hex-2-enoyl-CoA	CCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
lyx__L	L-Lyxose	O[C@@H]1[C@H](O)[C@@H](O)CO[C@@H]1O
hxa	Hexanoate (n-C6:0)	CCCCCC(=O)[O-]
glyc	Glycerol	OCC(O)CO
malACP	Malonyl-[acyl-carrier protein]	*SC(=O)CC(=O)O
glyclt	Glycolate C2H3O3	O=C([O-])CO
hxan	Hypoxanthine	O=c1[nH]cnc2nc[nH]c12
