reactants,products,reactionString,ruleName,thermo,reactantStoich,productStoich,reactionType,numReactantMolecules,numProductMolecules,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1
CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O,CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O >> CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0125_5,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O>>CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.55473965,1
CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O,CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O >> CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O>>CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.55473965,1
CCC(C=O)CC,CCC(C)CC=O,CCC(C=O)CC >> CCC(C)CC=O,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CCC(C=O)CC>>CCC(C)CC=O,0.5531285,1
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(C)(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.5449459,1
CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O,CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O >> CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O>>CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.5446058,1
CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O,CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O >> CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0125_5,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O>>CCC(CC)COC(=O)[C@H](CC(CC)CC)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.5446058,1
CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCC(C=O)CC.C[C@H](N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCC(C=O)CC.C[C@H](N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0491_2,No_Thermo,"(1, 1, 1)","(1, 1, 1, 1)",Enzymatic,3,4,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CCC(C=O)CC.C[C@H](N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.5434811,1
CCC(CC)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)cc1.O,CCC(CC)c1ccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OC)cc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(CC)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)cc1.O >> CCC(CC)c1ccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OC)cc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)cc1.O>>CCC(CC)c1ccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OC)cc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.54252815,1
CCC(CC)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)cc1.O,CCC(CC)c1ccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OC)cc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(CC)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)cc1.O >> CCC(CC)c1ccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OC)cc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0125_5,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)cc1.O>>CCC(CC)c1ccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OC)cc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.54252815,1
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.54147345,1
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@@H]2[C@@H]1O)Oc1ccccc1.O,CCC(CC)COC(O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]12O[C@H](CO)[C@@H](O)[C@H]1Oc1nc(N)c3ccc2n3n1,CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@@H]2[C@@H]1O)Oc1ccccc1.O >> CCC(CC)COC(O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]12O[C@H](CO)[C@@H](O)[C@H]1Oc1nc(N)c3ccc2n3n1,rule0125_5,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@@H]2[C@@H]1O)Oc1ccccc1.O>>CCC(CC)COC(O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]12O[C@H](CO)[C@@H](O)[C@H]1Oc1nc(N)c3ccc2n3n1,0.5344746,1
CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@@H]2[C@@H]1O)Oc1ccccc1.O,CCC(CC)COC(O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]12O[C@H](CO)[C@@H](O)[C@H]1Oc1nc(N)c3ccc2n3n1,CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@@H]2[C@@H]1O)Oc1ccccc1.O >> CCC(CC)COC(O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]12O[C@H](CO)[C@@H](O)[C@H]1Oc1nc(N)c3ccc2n3n1,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@@H]2[C@@H]1O)Oc1ccccc1.O>>CCC(CC)COC(O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]12O[C@H](CO)[C@@H](O)[C@H]1Oc1nc(N)c3ccc2n3n1,0.5344746,1
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CCC(CC)COC(=O)CN[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.CCC(CC)COC(=O)CN[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(NC(C)=O)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CCC(CC)COC(=O)CN[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1 >> CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.CCC(CC)COC(=O)CN[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(NC(C)=O)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,rule0042_10,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CCC(CC)COC(=O)CN[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS.CCC(CC)COC(=O)CN[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(NC(C)=O)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,0.5313268,1
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1.O=P(O)(O)O,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccc(C(=O)O)cc1)OP(=O)(O)O.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1.O=P(O)(O)O >> CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccc(C(=O)O)cc1)OP(=O)(O)O.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0768_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccc(C(=O)O)cc1.O=P(O)(O)O>>CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccc(C(=O)O)cc1)OP(=O)(O)O.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.52712536,1
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CCC(CC)COC(=O)C(C)(C)N[P@](=O)(O)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O >> CCC(CC)COC(=O)C(C)(C)N[P@](=O)(O)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0043_12,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>CCC(CC)COC(=O)C(C)(C)N[P@](=O)(O)Oc1ccccc1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.52570283,1
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1,CCC(CC)COC(=O)CCN[P@](=O)(O)Oc1ccccc1,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1 >> CCC(CC)COC(=O)CCN[P@](=O)(O)Oc1ccccc1,rule0172_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1>>CCC(CC)COC(=O)CCN[P@](=O)(O)Oc1ccccc1,0.5254058,1
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1,CCC(CC)COC(=O)CCN[P@](=O)(O)Oc1ccccc1,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1 >> CCC(CC)COC(=O)CCN[P@](=O)(O)Oc1ccccc1,rule0028_50,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1>>CCC(CC)COC(=O)CCN[P@](=O)(O)Oc1ccccc1,0.5254058,1
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](C)(O)[C@@H]1O)Oc1ccccc1.O=P(O)(O)O,CCC(CC)COC(=O)CN[P@@](=O)(Oc1ccccc1)OP(=O)(O)O.C[C@]1(O)[C@H](O)[C@@H](CO)O[C@@]1(C#N)c1ccc2c(N)ncnn12,CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](C)(O)[C@@H]1O)Oc1ccccc1.O=P(O)(O)O >> CCC(CC)COC(=O)CN[P@@](=O)(Oc1ccccc1)OP(=O)(O)O.C[C@]1(O)[C@H](O)[C@@H](CO)O[C@@]1(C#N)c1ccc2c(N)ncnn12,rule0768_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](C)(O)[C@@H]1O)Oc1ccccc1.O=P(O)(O)O>>CCC(CC)COC(=O)CN[P@@](=O)(Oc1ccccc1)OP(=O)(O)O.C[C@]1(O)[C@H](O)[C@@H](CO)O[C@@]1(C#N)c1ccc2c(N)ncnn12,0.5202897,1
CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O,CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O >> CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O>>CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.5197739,1
CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O,CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O >> CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,rule0125_5,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1.O>>CCC(CC)C(CC)OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1.N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.5197739,1
CCC(C=O)CC.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CCC(CC)OC=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CCC(C=O)CC.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CCC(CC)OC=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,rule0083_11,No_Thermo,"(1, 1, 1)","(1, 1, 1)",Enzymatic,3,3,CCC(C=O)CC.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CCC(CC)OC=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,0.5189842,1
