Canonical_SMILES,Is_Starter,SourceDirectories
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2cc(C(=O)OC)c3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2cc(C)c3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCc1ccccc1O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@]1(C(CC)CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2C(=O)OC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCc1nc(N)c2ccc([C@]3(C#N)O[C@](CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc4ccccc4)(C(CC)CC)[C@@H](O)[C@H]3O)n2n1,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)nc(C(=O)OC)nn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)nc(C)nn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCc1cccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@]2(C(CC)CC)O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)c1,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2cccc(C(=O)OC)c2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2cccc(C)c2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCc1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@]2(C(CC)CC)O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)cc1,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccc(C(=O)OC)cc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccc(C)cc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(C)C(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(C(C)C(=O)OC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCCCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CCC(=O)OC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(COC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)[C@@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)[C@H](C)N[P@](=O)(O)Oc2ccccc2)[C@@H]1O,False,RemdesivirOnly_gen2
CCN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@]1(O)CC(=O)OCC(C)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)[C@@]1(O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)[C@]1(C)O,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](C)(O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](O)(CC)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](C)(O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)c1cc2c(N)ncnn2c1[C@]1(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)[C@](C)(O)[C@H]1O,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(C)cc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(CC)cc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
Cc1cc2c(N)ncnn2c1[C@]1(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(C)C)Oc2ccccc2)[C@](C)(O)[C@H]1O,False,RemdesivirOnly_gen2
CCC(C)c1cc([C@]2(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc3ccccc3)[C@](C)(O)[C@H]2O)n2ncnc(N)c12,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2cc(C)c3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2cc(CC)c3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
Cc1cc([C@]2(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(C)C)Oc3ccccc3)[C@](C)(O)[C@H]2O)n2ncnc(N)c12,False,RemdesivirOnly_gen2
CCC(C)c1nc(N)c2ccc([C@]3(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc4ccccc4)[C@](C)(O)[C@H]3O)n2n1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)nc(C)nn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)nc(CC)nn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
Cc1nc(N)c2ccc([C@]3(C#N)O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(C)C)Oc4ccccc4)[C@](C)(O)[C@H]3O)n2n1,False,RemdesivirOnly_gen2
CCC(C)c1ccccc1O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1C,False,RemdesivirOnly_gen2
CCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1CC,False,RemdesivirOnly_gen2
Cc1ccccc1O[P@](=O)(N[C@@H](C)C(=O)OCC(C)C)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O,False,RemdesivirOnly_gen2
CCC(C)c1cccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O)c1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1cccc(C)c1,False,RemdesivirOnly_gen2
CCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1cccc(CC)c1,False,RemdesivirOnly_gen2
Cc1cccc(O[P@](=O)(N[C@@H](C)C(=O)OCC(C)C)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O)c1,False,RemdesivirOnly_gen2
CCC(C)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O)cc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccc(C)cc1,False,RemdesivirOnly_gen2
CCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccc(CC)cc1,False,RemdesivirOnly_gen2
Cc1ccc(O[P@](=O)(N[C@@H](C)C(=O)OCC(C)C)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O)cc1,False,RemdesivirOnly_gen2
CCC(C)COC1=Nc2ncnn3c(ccc23)[C@]2(C#N)O[C@H](CO[P@](=O)(Oc3ccccc3)N[C@H]1C)[C@](C)(O)[C@H]2O,False,RemdesivirOnly_gen2
CCC1COC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)OC1,False,RemdesivirOnly_gen2
CCC1COC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](OC1)[C@@]2(C)O,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@]12CO2)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]2OC[C@@]21O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@]12O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]1(C)O2)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@]12O[C@@H]([C@](C#N)(c3ccc4c(N)ncnn34)O1)[C@@]2(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@]2(O)O[C@@]12C)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OC1O[C@@]2(C)[C@@H]1O[C@@](C#N)(c1ccc3c(N)ncnn13)[C@@H]2O,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OC1O[C@@H]2[C@@](C)(O)[C@@H]1O[C@@]2(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3c(cc4c(N)ncnn34)O[C@]1(C)[C@H]2O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3c(cc4c(N)ncnn34)O[C@@H]2[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3cc(c4c(N)ncnn34)O[C@]1(C)[C@H]2O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3cc(c4c(N)ncnn34)O[C@@H]2[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@@]1(C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@@]1(C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O1)[C@@]2(C)O,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@]1(C)[C@H]2O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@]2(C#N)c3ccc4c(N)nc(nn34)O[C@@H]2[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@@H]1CO[C@]2(C)[C@@H](O)[C@](C#N)(c3ccc4c(N)ncnn34)O[C@@H]2CO[P@](=O)(Oc2ccccc2)N1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@@H]1CO[C@@H]2[C@@](C)(O)[C@@H](CO[P@](=O)(Oc3ccccc3)N1)O[C@@]2(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@]1(=O)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)Oc2ccccc2O1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@]1(=O)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](Oc3ccccc3O1)[C@@]2(C)O,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@]1(=O)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)Oc2cccc(c2)O1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@]1(=O)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](Oc3cccc(c3)O1)[C@@]2(C)O,False,RemdesivirOnly_gen2
CCC(C)C1OC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O1,False,RemdesivirOnly_gen2
CCC(C)C1OC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O1)[C@@]2(C)O,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@]1(=O)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)Oc2ccc(cc2)O1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@]1(=O)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](Oc3ccc(cc3)O1)[C@@]2(C)O,False,RemdesivirOnly_gen2
CCC1(C)COC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O1,False,RemdesivirOnly_gen2
CCC1(C)COC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O1)[C@@]2(C)O,False,RemdesivirOnly_gen2
CC1COC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)OC1C,False,RemdesivirOnly_gen2
CC1COC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](OC1C)[C@@]2(C)O,False,RemdesivirOnly_gen2
CC1CCO[C@]2(C)[C@@H](O)[C@](C#N)(c3ccc4c(N)ncnn34)O[C@@H]2CO[P@](=O)(Oc2ccccc2)N[C@@H](C)C(O)OC1,False,RemdesivirOnly_gen2
CC1CCO[C@@H]2[C@@](C)(O)[C@@H](CO[P@](=O)(Oc3ccccc3)N[C@@H](C)C(O)OC1)O[C@@]2(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(C)COC1=[N+]([P@](=O)(OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O)Oc2ccccc2)[C@H]1C,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@]1(=O)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@]2(C)O1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@]1(=O)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O1)[C@@]2(C)O,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N1c2ncnn3c(ccc23)[C@]2(C#N)O[C@H](CO[P@]1(=O)Oc1ccccc1)[C@](C)(O)[C@H]2O,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)OP(=O)(O)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OP(=O)(O)O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N(C)[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1CC=C(C)C,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1cccc(CC=C(C)C)c1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccc(CC=C(C)C)cc1,False,RemdesivirOnly_gen2
C[C@H](N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1)C(=O)O,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N(C(C)=O)[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(NC(C)=O)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)OC(C)=O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(C)=O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1)C(C)=O,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1C(=O)O,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1cccc(C(=O)O)c1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccc(C(=O)O)cc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](CC(=O)O)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1)C(=O)O,False,RemdesivirOnly_gen2
CCC(COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1)CC(=O)O,False,RemdesivirOnly_gen2
CCC(C)C(OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1)C(=O)O,False,RemdesivirOnly_gen2
CCC(C)(COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1)C(=O)O,False,RemdesivirOnly_gen2
CC(COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1)C(C)C(=O)O,False,RemdesivirOnly_gen2
CC(CCC(=O)O)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)[C@@](C)(N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1)C(=O)O,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1O,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1cccc(O)c1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccc(O)cc1,False,RemdesivirOnly_gen2
CCC(C)COC(O)(C#N)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(N)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N(C(N)=O)[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)OC(C=O)=CC=CC=O,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)OC(=O)C=CC=CC=O,False,RemdesivirOnly_gen2
CCC(CO)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@](C)(O)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](CO)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)O)Oc1ccccc1,False,RemdesivirOnly_gen2
