SMILES,Is_reactant,Is_product,Is_Starter,SourceDirectory
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@](C)(O)[C@H]2O)c(=O)[nH]1,True,False,True,GuanosineOnly_gen3
CC(=O)N(C(C)=O)c1nc2c(ncn2[C@@]2(C)O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CN(C(=O)CO)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CCO[C@H]1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@](C)(CO)[C@H]1O,False,True,False,GuanosineOnly_gen3
COC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c[n+](C)c2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(nc3n2[C@@H]2O[C@H](C(O)O3)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@]2(CO2)[C@H]1O,True,False,True,GuanosineOnly_gen3
CC(O)OC[C@H]1O[C@@]2(C)[C@H](O)[C@@H]1Oc1nc3c(=O)[nH]c(N)nc3n12,False,True,False,GuanosineOnly_gen3
CC(O)OC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](C(O)O)[C@@]3(O)O[C@@H]23)c(=O)[nH]1,True,False,True,GuanosineOnly_gen3
CO[C@@H]1[C@H](O)[C@@H](C(N)=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](OC(C)=O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(nc(C)n2[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC(N)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OS(=O)(=O)O,False,True,False,GuanosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC(C)=O,True,True,False,GuanosineOnly_gen3
COC[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]c(NC(C)O)nc43)O1)[C@@H]2O,False,True,False,GuanosineOnly_gen3
C[n+]1cn([C@@H]2O[C@H](C(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,True,False,GuanosineOnly_gen3
CC(=O)O[C@@]1(C)[C@@H](C)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,True,False,GuanosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OS(=O)(=O)O)[C@@H]1O,True,False,True,GuanosineOnly_gen3
CC(=O)Nc1nc2c(ncn2[C@@]2(C)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC(=O)NC(C)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,True,False,GuanosineOnly_gen3
CC(O)(OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O)C(N)=O,False,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2OC(C)=O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CO[C@@H]1[C@@H]2OC(C)=Nc3nc4c(ncn4[C@@H]1O[C@@H]2CO)c(=O)[nH]3,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC,True,True,False,GuanosineOnly_gen3
CC(=O)OC1O[C@]2(O)[C@@H]1O[C@@H](n1cnc3c(=O)[nH]c(N)nc31)[C@@H]2O,False,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O3)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC(C)(O)C#N,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(O)O,False,True,False,GuanosineOnly_gen3
CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)n(C(C)=O)c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CO[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(NC(C)=O)nc32)[C@@H]1O,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC(C)N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC)[C@@H]1OS(=O)(=O)O,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC(=O)O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]c(N)nc32)[C@H](OC(C)=O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@](C)(O)[C@@H]1OC=O,False,True,False,GuanosineOnly_gen3
CC(=O)OC(C)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@H]2OC(C)=Nc3nc4c(ncn4[C@@H]2O[C@@H]1CO)c(=O)[nH]3,False,True,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O3)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC(=O)C=O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC(O)O[C@]1(C)[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC,False,True,False,GuanosineOnly_gen3
COC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,True,False,GuanosineOnly_gen3
CC(C)(N)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@@H](OC=O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@]1(C)CO,False,True,False,GuanosineOnly_gen3
COC(C)(C#N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CCC(=O)O[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c3nc(nc21)[nH]3,False,True,False,GuanosineOnly_gen3
CC(O)OC1(C)O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CC(O)OC[C@]1(C)O[C@@]2(n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2[C@@H]1O,False,True,False,GuanosineOnly_gen3
CC(=O)OC(=O)[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](CO)O[C@H]1n1c[n+](C)c2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
COCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CO[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,True,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OCC=O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OP(=O)(O)O)[C@@H]1O,True,True,False,GuanosineOnly_gen3
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc3nc([nH]3)c21,True,False,True,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N(C(C)=O)C(C)=O)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CCOC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@](C)(CO)[C@H]1OC=O,False,True,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](C(C)O)O[C@]1(C)n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CC(C)(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC=O,False,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@@](C)(CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,True,False,True,GuanosineOnly_gen3
C[n+]1cn([C@@H]2OC(CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@@H](OC(=O)CC(=O)O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,True,False,GuanosineOnly_gen3
O=S(=O)(O)OC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,True,False,True,GuanosineOnly_gen3
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c2nc(N)[nH]c(=O)c21,True,True,False,GuanosineOnly_gen3
CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC(C)=O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H](n2cnc3c2nc2nc3n2C(C)=O)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](C(C)=O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COC(C)=O,False,True,False,GuanosineOnly_gen3
CCC(=O)O[C@@H]1[C@H](O)[C@@H](COC)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2C(O)CO)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC(=O)C(C(C)=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
COC(CO)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,True,False,GuanosineOnly_gen3
C[n+]1cn([C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,True,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)O[C@@]1(C)CO,False,True,False,GuanosineOnly_gen3
O=c1[nH]c(NCO)nc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2O,False,True,False,GuanosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H](n2c[n+](C)c3c(=O)n(C)c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC(=O)CO)nc21,False,True,False,GuanosineOnly_gen3
CCOC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC(C)=O)[C@@H]1OC,False,True,False,GuanosineOnly_gen3
CC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,True,True,False,GuanosineOnly_gen3
CO[C@H]1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@](C)(COC=O)[C@H]1O,False,True,False,GuanosineOnly_gen3
CN(c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1)C(C)(O)C#N,False,True,False,GuanosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC=O,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,True,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@]23OC[C@@H](O2)[C@@H](OCO)[C@H]3O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
C[n+]1cn([C@@]2(C=O)OC[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,True,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](O3)[C@H]2O)c(=O)[nH]1,True,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)n(C(C)=O)c(N)nc32)[C@H](OC(C)=O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c3nc(nc21)[nH]3,False,True,False,GuanosineOnly_gen3
CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,True,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1C(C)=O,False,True,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@](C)(CO)[C@H]1O,False,True,False,GuanosineOnly_gen3
COC(C)OC[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]c(N)nc43)O1)[C@@H]2O,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@]2(COP(=O)(O)O)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,True,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@@](C)(COC(C)=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@]23OC[C@@H](O2)[C@@H](O)[C@H]3O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@@H](OC=O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,True,False,GuanosineOnly_gen3
CC(OC(O)C#N)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](C(N)=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
N#Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](C(O)C#N)[C@@H](O)[C@H]1O,False,True,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@H](O)[C@]2(C)CO[C@]1(n1cnc3c(=O)[nH]c(N)nc31)O2,False,True,False,GuanosineOnly_gen3
C[C@]1(n2cnc3c(=O)[nH]c(N)nc32)OC[C@@H](O)[C@H]1O,True,False,True,GuanosineOnly_gen3
CCOC[C@]1(n2cnc3c(=O)[nH]c(N)nc32)OC[C@@H](O)[C@H]1O,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COS(=O)(=O)O,True,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(nc3n2[C@@H]2O[C@H](COC(C)O)[C@@H](O)[C@H]2O3)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC1Nc2nc3c(ncn3[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O1)c(=O)[nH]2,False,True,False,GuanosineOnly_gen3
CO[C@@]1(C)[C@@H](COC=O)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CC(N)C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CC(=O)C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,True,False,True,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC(C)N,False,True,False,GuanosineOnly_gen3
CC(O)OC[C@]1(C)O[C@@]2(n3cnc4c(=O)[nH]c(N)nc43)O[C@H]1[C@H]2O,False,True,False,GuanosineOnly_gen3
CC(O)N(C)c1nc2c(ncn2[C@@H]2O[C@]3(CO)O[C@@H]2[C@@H]3O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CCC(O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COC,False,True,False,GuanosineOnly_gen3
CCC(=O)Nc1nc2c(c(=O)[nH]1)[n+](C)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,False,True,False,GuanosineOnly_gen3
COC1O[C@@H]2[C@H](OC(C)O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@H](COC(C)=O)[C@]1(C)O,False,True,False,GuanosineOnly_gen3
CC(N)OP(=O)(O)O,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COC(=O)CC(=O)O,False,True,False,GuanosineOnly_gen3
CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@](C)(O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CC(N)O[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,True,False,True,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](OC)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C)[C@@H](OC(C)=O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CCO[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CC(=O)[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
C[n+]1cn([C@@]2(C(=O)O)OC[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC(C)=O)nc32)[C@H](O)[C@@H]1OC(C)=O,False,True,False,GuanosineOnly_gen3
CC(=O)OC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OC(C)=O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC(CO)=N2,False,True,False,GuanosineOnly_gen3
Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,False,True,False,GuanosineOnly_gen3
CC(C)(O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
Cc1n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC=O)c2nc(N)[nH]c(=O)c2[n+]1C,False,True,False,GuanosineOnly_gen3
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OC(C)(O)C#N)[C@H]2O)c2nc(N)[nH]c(=O)c21,False,True,False,GuanosineOnly_gen3
CO[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)O[C@@H]1CO,True,True,False,GuanosineOnly_gen3
COC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OCC(O)N2,True,False,True,GuanosineOnly_gen3
COC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]c(N)nc43)O[C@H]1[C@H]2OC(C)O,False,True,False,GuanosineOnly_gen3
CC(N)OC[C@H]1O[C@@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,True,False,True,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@@]3(CO3)[C@@H](O)[C@H]2OCO)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3OCC(O)O[C@H]32)c(=O)[nH]1,True,False,True,GuanosineOnly_gen3
CC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC=O,False,True,False,GuanosineOnly_gen3
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
Nc1nc2c([nH+]cn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,True,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(=O)CC(=O)O)[C@H]2O)c(=O)[nH]1,True,False,True,GuanosineOnly_gen3
COC1O[C@]12O[C@@H](n1cnc3c(=O)[nH]c(N)nc31)[C@H](O)[C@@H]2O,False,True,False,GuanosineOnly_gen3
Cn1c(N)nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,False,True,False,GuanosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]c(N)nc32)OC[C@@H](O)[C@H]1OC,False,True,False,GuanosineOnly_gen3
CCC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@](C)(O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CO[C@@H]1[C@H](OC(C)N)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
Cn1c(N)nc2c(c1=O)[n+](C)cn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,False,True,False,GuanosineOnly_gen3
CCC(O)(C#N)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
CC(=O)Nc1nc2c(ncn2[C@@]2(C)O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CNC(C)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@@H]3COCC(O)[C@@H]2[C@@H]3O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC(O)(C#N)OC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](C(O)O)[C@@H](O3)[C@H]2O)c(=O)[nH]1,True,False,True,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]c(N)nc32)[C@H](OC=O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
Cc1nc2c(=O)[nH]c(NC=O)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True,False,True,GuanosineOnly_gen3
CCOC[C@H]1O[C@@H](n2c(C)nc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,False,True,False,GuanosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,True,True,False,GuanosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](OP(=O)(O)O)[C@@H]1OC,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2OC[C@@H](O)[C@H]2C(=O)CCO)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC(O)(O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO)C(=O)O,False,True,False,GuanosineOnly_gen3
CO[C@@H]1[C@H](O)[C@@H](C(C)OC=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@@](O)(C(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@@]3(OCO)[C@H]2O)c(=O)[nH]1,False,True,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](C(C)(C)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,True,False,GuanosineOnly_gen3
