Canonical_SMILES,Is_Starter,source_DataBase
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(C(=O)O)n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)O[C@@]1(C)[C@H](O)CO[C@]1(CO)n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@](C)(O)CO[C@]1(CO)n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(C(C)O)n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)C(C)O[C@]1(CO)n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1c(C)nc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(N)nc(C)nc21,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1C(CO)O[C@H](n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
C[C@]1(OC=O)CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
C[C@]1(O)[C@H](OC=O)CO[C@]1(CO)n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC1O[C@](CO)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OC=O,False,AdenosineOnly_gen3
CC(O)[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](OC=O)[C@H]1O,False,AdenosineOnly_gen3
Cc1nc2c(N)ncnc2n1[C@@]1(CO)OC[C@@H](OC=O)[C@H]1O,False,AdenosineOnly_gen3
Cc1nc(N)c2ncn([C@@]3(CO)OC[C@@H](OC=O)[C@H]3O)c2n1,False,AdenosineOnly_gen3
CC1=Nc2ncnc3c2ncn3[C@@]2(CO)OC[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(CO)OC[C@H]2OC(O)CO[C@H]21,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]12COCC(O)O[C@H](CO1)[C@H]2O,False,AdenosineOnly_gen3
CC(O)O[C@@]12CO[C@](CO)(n3cnc4c(N)ncnc43)[C@@H]1O2,False,AdenosineOnly_gen3
CC(O)O[C@]12CO[C@@](n3cnc4c(N)ncnc43)(CO1)[C@@H]2O,False,AdenosineOnly_gen3
CC(O)O[C@@H]1CO[C@@]2(n3cnc4c(N)ncnc43)CO[C@]12O,False,AdenosineOnly_gen3
CC(O)O[C@@H]1C2O[C@H]1[C@@](CO)(n1cnc3c(N)ncnc31)O2,False,AdenosineOnly_gen3
CC(O)O[C@@H]1C2OC[C@](n3cnc4c(N)ncnc43)(O2)[C@@H]1O,False,AdenosineOnly_gen3
CC(O)O[C@@H]1CO[C@@]2(n3cnc4c(N)ncnc43)C(O)O[C@H]12,False,AdenosineOnly_gen3
CC(O)O[C@@H]1CO[C@@]2(CO)[C@@H]1Oc1nc3c(N)ncnc3n12,False,AdenosineOnly_gen3
CC(O)O[C@@H]1CO[C@@]2(COc3nc4c(N)ncnc4n32)[C@@H]1O,False,AdenosineOnly_gen3
CC(O)O[C@@H]1CO[C@@]2(CO)[C@@H]1Oc1nc(N)c3ncn2c3n1,False,AdenosineOnly_gen3
CC(O)O[C@@H]1CO[C@@]2(COc3nc(N)c4ncn2c4n3)[C@@H]1O,False,AdenosineOnly_gen3
CC(O)O[C@@H]1CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CCO[C@@H]1CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CCC(=O)O[C@@H]1CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(O)(C#N)O[C@@H]1CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(N)O[C@@H]1CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(CO)OC[C@@H](OC(=O)CO)[C@H]1O,False,AdenosineOnly_gen3
COC(=O)O[C@@H]1CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(CO)OC[C@@H](OC(O)CO)[C@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1CO[C@](C)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)[C@@H]1CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1CO[C@](C(=O)O)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@]1(C)CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1CO[C@](CO)(n2cnc3c(N)ncnc32)[C@@]1(C)O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1C(C)O[C@](CO)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1CO[C@](C(C)O)(n2cnc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1CO[C@](CO)(n2c(C)nc3c(N)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1CO[C@](CO)(n2cnc3c(N)nc(C)nc32)[C@@H]1O,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](O)[C@H]1OP(=O)(O)O,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](OP(=O)(O)O)[C@H]1O,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](O)[C@H]1OS(=O)(=O)O,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](OS(=O)(=O)O)[C@H]1O,False,AdenosineOnly_gen3
OC1=Nc2ncnc3c2ncn3[C@]12OC[C@@H](O)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]12OC[C@@H](O)[C@@]1(O)OC2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(C(O)O)OC[C@H]2O[C@]21O,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@]2(OC[C@@H](O)[C@H]2O)C(O)O1,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@]2(C(O)O)OC[C@@H](O)[C@H]2O1,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@]2(C(O)O)OC[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@]12OC[C@@](O)(OC1O)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(C(O)O)OC[C@@]2(O)O[C@H]21,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@]12OC(OC1O)[C@@H](O)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(C(O)O)OC2O[C@@H]1[C@@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(C(O)O)OC2O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@]1(OC[C@@H](O)[C@H]1O)C(O)O2,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@]1(C(O)O)OC[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@]1(C(O)O)OC[C@@H](O2)[C@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(C(O)O)OC[C@@H](O)[C@H]1O,False,AdenosineOnly_gen3
N#CC(O)(O)[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](O)[C@H]1O,False,AdenosineOnly_gen3
NC(=O)[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](O)[C@H]1O,False,AdenosineOnly_gen3
O=P(O)(O)O[C@@H]1[C@H](O)[C@H]2C=Nc3ncnc4c3ncn4[C@@H]1O2,False,AdenosineOnly_gen3
O=P(O)(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1C=Nc1ncnc3c1ncn32,False,AdenosineOnly_gen3
O=S(=O)(O)O[C@@H]1[C@H](O)[C@H]2C=Nc3ncnc4c3ncn4[C@@H]1O2,False,AdenosineOnly_gen3
O=S(=O)(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1C=Nc1ncnc3c1ncn32,False,AdenosineOnly_gen3
CO[C@@H]1[C@H](O)[C@H]2C=Nc3ncnc4c3ncn4[C@@H]1O2,False,AdenosineOnly_gen3
CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1C=Nc1ncnc3c1ncn32,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@H]2C=Nc3ncnc4c3ncn4[C@@H]1O2,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1C=Nc1ncnc3c1ncn32,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2O[C@]2(CO)[C@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2O[C@H]2[C@@]1(O)CO,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(CO)O[C@@H]2O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1nc(CO)n2[C@@H]1O[C@@H]2O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
Nc1nc(CO)nc2c1ncn2[C@@H]1O[C@@H]2O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@]2(C=O)O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
COC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2,False,AdenosineOnly_gen3
CO[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@]2(CO)O[C@@H]12,False,AdenosineOnly_gen3
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(CO)O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
CC(=O)OC[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@]2(CO)O[C@@H]12,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@@](O)(CO)[C@@H](O)[C@H]1O,False,AdenosineOnly_gen3
C[C@]12O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O2,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1OC(CO)=C[C@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@]2(C(=O)O)O[C@H]2[C@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2O[C@@H]1[C@]2(O)CO,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2O[C@@]1(CO)[C@@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(CO)O[C@@H]2O[C@@H]1[C@@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1nc(CO)n2[C@@H]1O[C@@H]2O[C@@H]1[C@@H]2O,False,AdenosineOnly_gen3
Nc1nc(CO)nc2c1ncn2[C@@H]1O[C@@H]2O[C@@H]1[C@@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@]2(C=O)O[C@@H]1[C@@H]2O,False,AdenosineOnly_gen3
COC[C@]12O[C@@H]([C@H](n3cnc4c(N)ncnc43)O1)[C@@H]2O,False,AdenosineOnly_gen3
CO[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(CO)O[C@@H]1[C@@H]2O,False,AdenosineOnly_gen3
CC(=O)OC[C@]12O[C@@H]([C@H](n3cnc4c(N)ncnc43)O1)[C@@H]2O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
C[C@]12O[C@@H]([C@H](n3cnc4c(N)ncnc43)O1)[C@@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@]2(C(=O)O)O[C@@H]1[C@@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1OC[C@@]2(O)O[C@]12CO,False,AdenosineOnly_gen3
Nc1ncnc2c1nc(CO)n2[C@@H]1OC[C@@]2(O)O[C@@H]12,False,AdenosineOnly_gen3
Nc1nc(CO)nc2c1ncn2[C@@H]1OC[C@@]2(O)O[C@@H]12,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@]2(O)O[C@@H]12,False,AdenosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2O[C@]12O,False,AdenosineOnly_gen3
CO[C@]12O[C@H]1[C@H](n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly_gen3
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@]2(O)O[C@@H]12,False,AdenosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2O[C@]12O,False,AdenosineOnly_gen3
CC(=O)O[C@]12O[C@H]1[C@H](n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C(O)(O)[C@H]1O,False,AdenosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2O[C@]12O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)O)[C@@]2(O)O[C@@H]12,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1OC[C@]2(CO)O[C@@]12O,False,AdenosineOnly_gen3
Nc1ncnc2c1nc(CO)n2[C@@H]1OC[C@H]2O[C@]21O,False,AdenosineOnly_gen3
Nc1nc(CO)nc2c1ncn2[C@@H]1OC[C@H]2O[C@]21O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@H]2O[C@]21O,False,AdenosineOnly_gen3
COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@]2(O)O[C@H]12,False,AdenosineOnly_gen3
CO[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2O[C@]21O,False,AdenosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@]2(O)O[C@H]12,False,AdenosineOnly_gen3
CC(=O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)C1(O)O,False,AdenosineOnly_gen3
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@]2(O)O[C@H]12,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)O)[C@H]2O[C@]21O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@]12OC[C@@H](O1)[C@@]2(O)CO,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@]12OC[C@](CO)(O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1nc(CO)n2[C@]12OC[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1nc(CO)nc2c1ncn2[C@]12OC[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](C=O)O2,False,AdenosineOnly_gen3
COC[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2O,False,AdenosineOnly_gen3
CO[C@@H]1[C@@H]2O[C@]1(n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly_gen3
CC(=O)Nc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2,False,AdenosineOnly_gen3
CC(=O)OC[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2O,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(N)ncnc31)O[C@@H]2CO,False,AdenosineOnly_gen3
C[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@H]1[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]12O[C@H]([C@@H](C(=O)O)O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]12OC[C@@H](O)[C@]1(CO)O2,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]12OC[C@@](O)(CO)[C@H]1O2,False,AdenosineOnly_gen3
Nc1ncnc2c1nc(CO)n2[C@@]12OC[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
Nc1nc(CO)nc2c1ncn2[C@@]12OC[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@]12O[C@@H]1[C@H](O)[C@@H](C=O)O2,False,AdenosineOnly_gen3
COC[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@@H]2[C@@H]1O,False,AdenosineOnly_gen3
CO[C@H]1[C@H]2O[C@]2(n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly_gen3
CC(=O)Nc1ncnc2c1ncn2[C@]12O[C@@H]1[C@H](O)[C@@H](CO)O2,False,AdenosineOnly_gen3
CC(=O)OC[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@@H]2[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(N)ncnc32)O[C@@H]1CO,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]1(O)O[C@H](CO)[C@@H](O)[C@H]1O,False,AdenosineOnly_gen3
C[C@H]1O[C@@]2(n3cnc4c(N)ncnc43)O[C@@H]2[C@@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@]12O[C@H](C(=O)O)[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2OC[C@@H](O1)[C@@]2(O)CO,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2OC[C@](CO)(O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1nc(CO)nc2c1nc1n2[C@@H]2OC[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C=O)[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
COC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(N)ncnc3n12,False,AdenosineOnly_gen3
CO[C@@H]1[C@@H]2Oc3nc4c(N)ncnc4n3[C@@H]1O[C@@H]2CO,False,AdenosineOnly_gen3
CC(=O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(N)ncnc3n12,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H]2Oc3nc4c(N)ncnc4n3[C@@H]1O[C@@H]2CO,False,AdenosineOnly_gen3
C[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(N)ncnc3n12,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C(=O)O)[C@@H](O1)[C@H]2O,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2OC[C@@H](O)[C@]2(CO)O1,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2OC[C@@](O)(CO)[C@H]2O1,False,AdenosineOnly_gen3
Nc1nc(CO)nc2c1nc1n2[C@@H]2OC[C@@H](O)[C@H]2O1,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O1,False,AdenosineOnly_gen3
COC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O,False,AdenosineOnly_gen3
CO[C@H]1[C@H]2Oc3nc4c(N)ncnc4n3[C@@H]2O[C@@H]1CO,False,AdenosineOnly_gen3
CC(=O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1,False,AdenosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@H]2Oc3nc4c(N)ncnc4n3[C@@H]2O[C@@H]1CO,False,AdenosineOnly_gen3
C[C@H]1O[C@@H]2[C@H](Oc3nc4c(N)ncnc4n32)[C@@H]1O,False,AdenosineOnly_gen3
Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O1,False,AdenosineOnly_gen3
Nc1nc2nc3c1nc(CO)n3[C@@H]1OC[C@@H](O2)[C@H]1O,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@H]1OC[C@@H](O2)[C@@]1(O)CO,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@H]1OC[C@](CO)(O2)[C@H]1O,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C=O)[C@@H](O2)[C@H]1O,False,AdenosineOnly_gen3
COC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc(N)c3ncn2c3n1,False,AdenosineOnly_gen3
CO[C@@H]1[C@@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]1O[C@@H]2CO,False,AdenosineOnly_gen3
CC(=O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O,False,AdenosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc(N)c3ncn2c3n1,False,AdenosineOnly_gen3
CC(=O)O[C@@H]1[C@@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]1O[C@@H]2CO,False,AdenosineOnly_gen3
C[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc(N)c3ncn2c3n1,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C(=O)O)[C@@H](O2)[C@H]1O,False,AdenosineOnly_gen3
Nc1nc2nc3c1nc(CO)n3[C@@H]1OC[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@H]1OC[C@@H](O)[C@]1(CO)O2,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@H]1OC[C@@](O)(CO)[C@H]1O2,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
COC[C@H]1O[C@@H]2[C@H](Oc3nc(N)c4ncn2c4n3)[C@@H]1O,False,AdenosineOnly_gen3
CO[C@H]1[C@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]2O[C@@H]1CO,False,AdenosineOnly_gen3
CC(=O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
CC(=O)OC[C@H]1O[C@@H]2[C@H](Oc3nc(N)c4ncn2c4n3)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)O[C@H]1[C@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]2O[C@@H]1CO,False,AdenosineOnly_gen3
C[C@H]1O[C@@H]2[C@H](Oc3nc(N)c4ncn2c4n3)[C@@H]1O,False,AdenosineOnly_gen3
Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OCO[C@H]21,False,AdenosineOnly_gen3
CO[C@@H]1[C@H](OC)[C@@H](C=O)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(NC(C)=O)ncnc32)O[C@@H]1C=O,False,AdenosineOnly_gen3
CO[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C=O,False,AdenosineOnly_gen3
CO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(O)C#N,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](OC=O)[C@H]1O,False,AdenosineOnly_gen3
CO[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(NC(C)=O)ncnc21,False,AdenosineOnly_gen3
CO[C@@H]1[C@H](OC(C)=O)[C@@H](C=O)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
CO[C@@H]1[C@H](O)[C@@H](C(O)C#N)O[C@H]1n1cnc2c(N)ncnc21,False,AdenosineOnly_gen3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1OC=O,False,AdenosineOnly_gen3
Cc1nc(NC=O)c2ncn([C@@H]3O[C@H](C=O)[C@@H](O)[C@H]3O)c2n1,False,AdenosineOnly_gen3
Cc1nc2c(NC=O)ncnc2n1[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,False,AdenosineOnly_gen3
C[C@]1(n2cnc3c(NC=O)ncnc32)O[C@H](C=O)[C@@H](O)[C@H]1O,False,AdenosineOnly_gen3
C[C@]1(O)[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(NC=O)ncnc21,False,AdenosineOnly_gen3
C[C@@]1(C=O)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly_gen3
C[C@]1(O)[C@@H](C=O)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@@H]1O,False,AdenosineOnly_gen3
CC(=O)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,False,AdenosineOnly_gen3
O=C[C@H]1O[C@@H]2[C@H](OCC(O)Nc3ncnc4c3ncn42)[C@@H]1O,False,AdenosineOnly_gen3
O=C1CO[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(ncnc32)N1,False,AdenosineOnly_gen3
O=C[C@H]1O[C@@H]2[C@H](O)[C@@H]1OCC(O)Nc1ncnc3c1ncn32,False,AdenosineOnly_gen3
O=C1CO[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)n2cnc3c(ncnc32)N1,False,AdenosineOnly_gen3
CC(O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O2,False,AdenosineOnly_gen3
