starter_idx,starter_smiles,status,num_molecules,num_targets,time_seconds,error
188,CNc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,success,397,378,407.93,
189,NC1NC(=O)c2ncn([C@@H]3O[C@H](CO[P+](O)(O)O[P+](O)(O)O)[C@@H](O)[C@H]3O)c2N1,success,85,69,81.2,
190,Nc1nc2c(ncn2C2CCC(CO)O2)c(=O)[nH]1,success,182,163,164.6,
191,Nc1nc2c(ncn2C2OC(CO)CC2O)c(=O)[nH]1,failed,289,270,257.24,min() arg is an empty sequence
192,Nc1nc2c(ncn2C2OC(CO)C(O)C2N)c(=O)[nH]1,success,356,337,282.32,
193,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2[18F])c(=O)[nH]1,success,287,268,247.81,
194,Nc1c(C(=O)N[C@@H](CC(=O)O)C(=O)O)ncn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,3646,3628,3197.03,
195,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[Mg+2],success,42,26,36.78,
196,COP(=O)(O)OC[C@H]1OC(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,188,170,302.06,
197,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1.[H+].[Li+].[Li+].[Li+],success,42,26,38.4,
198,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+],success,42,26,39.83,
199,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC(=O)C(C)C)nc21,success,1306,1284,1693.55,
200,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,success,57,41,88.76,
201,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+],success,42,26,42.7,
202,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+],success,42,26,45.77,
203,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP([O-])([O-])=S)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Li+].[Li+].[Li+],success,42,26,36.59,
204,Nc1nc2c(ncn2C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)[nH]1,success,138,120,202.0,
205,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1,success,65,49,96.59,
206,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,success,76,60,84.93,
207,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1,success,42,26,42.34,
208,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1,success,89,73,109.4,
209,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O,success,70,54,90.32,
210,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]1,success,66,50,74.15,
211,NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1N,success,539,521,701.13,
212,CSC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,failed,157,138,138.48,min() arg is an empty sequence
213,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1,success,169,151,235.98,
214,O=C(O)CNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,2099,2080,2957.74,
215,O=c1c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2nc2n1CCCN2,success,247,228,254.34,
216,Cn1c(N)nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1=O,success,141,123,235.3,
217,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,39.63,
218,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(O)(O)=S)C(O)C2O)c(=O)[nH]1,success,85,69,109.73,
219,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,182,163,159.41,
220,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)[nH]1,success,64,48,60.28,
221,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(O)(=S)O[C@H]3[C@H]2O)c(=O)[nH]1,success,125,106,114.06,
222,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)OP(=O)(O)O)[C@H]2O)c(=O)[nH]1,success,71,55,83.6,
223,CO[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,135,117,203.5,
224,Nc1nc2c(nc(Cl)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,260,241,256.78,
225,COP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,206,188,305.73,
226,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2OP(=O)(O)O)c(=O)[nH]1,success,138,120,211.13,
227,COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,72,54,91.82,
228,Nc1nc2c(ncn2[C@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1,success,134,116,210.86,
229,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OP(=O)(O)O[C@H]21,success,158,139,226.43,
230,CCCCCCC#Cc1nc2c(ncn2C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,42,26,36.5,
231,CN(C)c1cn2c(=O)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@@]4(C)O)c3nc2[nH]1,success,130,113,173.81,
232,Nc1nc2c(ncn2[C@@H]2CO[C@H](CO)[C@H]2CO)c(=O)[nH]1,success,538,519,412.46,
233,Nc1nc2c(ncn2[C@H]2O[C@@H](COP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1,success,73,57,74.61,
234,Nc1nc2c(nc(N3CCCCC3)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,124,108,180.01,
235,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)CC2O)c(=O)[nH]1,success,71,55,74.56,
236,N[C@H]1C[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,failed,198,179,193.67,min() arg is an empty sequence
237,O=c1[nH]c(CF)nc2c1ncn2C1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1O,success,126,108,192.79,
238,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](OP(=O)(O)CP(=O)(O)O)[C@H]2O)c(=O)[nH]1,success,42,26,55.63,
239,O=c1[nH]cnc2ncn(C3CCC(CO)O3)c12,success,134,115,148.4,
240,CCCCNc1nc2c(c(=O)[nH]1)n(C)c[n+]2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,success,880,860,1387.33,
241,CC(C)CNc1nc2c(c(=O)[nH]1)n(C)c[n+]2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,success,688,670,1006.58,
242,O=c1[nH]cnc2c1ncn2C[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O,success,423,404,331.06,
243,CCCC(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.CCN(CC)CC,success,42,26,50.89,
244,O=c1[nH]cnc2c1ncn2[C@@H]1CC(F)(F)[C@H](CO)O1,success,123,104,130.32,
245,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)C1(F)F,success,213,194,221.69,
246,O=c1[nH]c(/C=C\F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,failed,312,293,264.91,min() arg is an empty sequence
247,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)(C(F)(F)F)[C@H]2O)c(=O)[nH]1,success,343,324,324.84,
248,Nc1nc2c(ncn2[C@@H]2OC3COP(=O)(O)OC3[C@H]2O)c(=O)[nH]1,success,124,105,144.06,
249,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]1,success,287,268,256.0,
250,O=c1[nH]c(C#CCF)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,717,698,606.5,
251,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,222,206,233.47,
252,Nc1nc2c(ncn2[C@@H]2C[C@@H](F)[C@H](CO)O2)c(=O)[nH]1,success,182,163,166.66,
253,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@H](O)C2(F)F)c(=O)[nH]1,success,260,241,258.93,
254,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)C1(F)F,success,213,194,197.13,
255,Nc1nc2c(ncn2[C@@H]2CC(F)(F)[C@H](CO)O2)c(=O)[nH]1,success,166,147,156.4,
256,Nc1nc2c(ncn2[C@H]2CC(F)(F)[C@H](CO)O2)c(=O)[nH]1,success,166,147,209.65,
257,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2C(F)(F)F)c(=O)[nH]1,success,287,268,275.37,
258,O=c1[nH]cnc2c1ncn2[C@H]1CC(F)(F)[C@H](CO)O1,failed,123,104,131.48,min() arg is an empty sequence
259,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)CC1(F)F,success,123,104,127.58,
260,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)C[C@H]1F,success,134,115,147.02,
261,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](CO)C[C@@H]1F,success,134,115,143.1,
262,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)C[C@@H]2F)c(=O)[nH]1,failed,182,163,170.26,min() arg is an empty sequence
263,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)C[C@H]2F)c(=O)[nH]1,success,182,163,193.31,
264,O=c1[nH]cnc2c1ncn2[C@@H]1C[C@@H](F)[C@H](CO)O1,success,134,115,152.44,
265,O=c1[nH]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@H]1F,success,234,215,219.93,
266,Nc1nc2c(ncn2[C@@H]2O[C@@H](CO)[C@H](O)C2(F)F)c(=O)[nH]1,success,260,241,254.19,
267,O=c1[nH]cnc2c1ncn2[C@H]1CO[C@@H](CO)C1,failed,134,115,133.81,min() arg is an empty sequence
268,O=c1[nH]cnc2c1ncn2C1OC(CO)CC1(F)F,success,123,104,154.66,
269,O=c1[nH]cnc2c1nc(Br)n2C1OC(CO)C(O)C1O,success,284,265,315.43,
270,O=c1[nH]cnc2c1ncn2C1CC(O)C(O)C(CO)O1,success,377,358,313.03,
271,C=C1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,success,251,232,216.12,
272,NC(=O)c1ncn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,success,985,966,875.11,
273,CCCn1c(=O)c2c(ncn2C2O[C@H](CO)[C@@H](O)[C@H]2O)n(CCC)c1=O,success,42,26,30.15,
274,Cn1c(N)nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c1=O,success,58,42,58.72,
275,Cn1cnc2c(c1=O)n(C)c[n+]2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,363,344,409.86,
276,Cn1c(N)nc2c(ncn2[C@H]2C[C@@H](O)[C@@H](CO)O2)c1=O,success,326,307,277.39,
277,CC(=O)OCC1OC(n2cnc3c(=O)[nH]cnc32)C(OC(C)=O)C1OC(C)=O,success,427,406,239.62,
278,O=c1[nH]cnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,success,300,281,255.07,
279,[N-]=[N+]=Nc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,failed,42,26,26.06,min() arg is an empty sequence
280,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC2O)c(=O)[nH]1,success,55,39,58.4,
281,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,success,322,301,183.36,
282,O=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,490,471,529.4,
283,CC(C)C(=O)Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,success,2486,2464,3152.42,
284,C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,success,356,337,331.63,
285,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+],success,42,26,33.84,
286,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O.[Na+],success,42,26,38.67,
287,Nc1nc2c(ncn2C2COC(CO)C2)c(=O)[nH]1,success,182,163,166.61,
288,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1,success,134,116,189.65,
289,C[C@]1(O)[C@@H](CO)O[C@H](n2cnc3c(=O)[nH]cnc32)[C@]1(C)F,success,271,252,232.55,
290,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)C1O,success,301,282,263.34,
291,Cn1c[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21,success,351,332,330.34,
292,Nc1nc2c(nc(Br)n2[C@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,260,241,262.67,
293,Nc1nc2c(ncn2[C@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,success,361,342,321.31,
294,[3H]C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,271,252,299.64,
295,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,42,26,42.57,
296,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,success,361,342,319.75,
297,C#C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,356,337,367.26,
298,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,916,894,691.18,
299,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)C2O)c(=O)[nH]1,success,362,343,326.38,
300,NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,156,140,139.57,
301,C[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,216,197,177.32,
302,C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,success,366,347,315.54,
303,CNc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,success,345,326,315.79,
304,Nc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,failed,361,342,383.6,min() arg is an empty sequence
305,Nc1nc2c(ncn2[C@@H]2O[C@@]3(CO)CO[C@@H]2[C@@H]3O)c(=O)[nH]1,success,334,315,307.96,
306,O=c1[nH]cnc2c1ncn2C[C@H]1C[C@H](O)[C@@H](CO)O1,success,282,263,258.7,
307,Nc1nc2c(ncn2C[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,339,320,275.6,
308,C[C@]12OC[C@](CO)(O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O,success,358,339,290.85,
309,Nc1nc2c(nc(C(F)(F)F)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,260,241,257.51,
310,COC1C(O)C(CO)OC1n1cnc2c(=O)[nH]cnc21,success,271,252,244.95,
311,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)C2(Br)Br)c(=O)[nH]1,success,260,241,257.98,
312,N=P(O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,103,87,113.09,
313,O=c1[nH]c(=O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1,failed,207,188,242.67,min() arg is an empty sequence
314,O.O.O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,success,42,26,35.07,
315,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,success,70,54,67.37,
316,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,success,182,163,204.25,
317,O=c1[nH]cnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,success,54,38,76.01,
318,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,success,71,55,64.7,
319,CC(C)C(=O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,2423,2401,3333.24,
320,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,failed,253,234,236.21,min() arg is an empty sequence
321,CC1(C)O[C@@H]2[C@H](O1)[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,success,188,169,194.25,
322,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)([O-])O[C@H]3[C@H]2O)c(=O)[nH]1.[Na+],success,42,26,40.63,
323,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,success,243,224,214.28,
324,Cn1c(N)nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c1=O,success,132,113,135.08,
325,Nc1nc2c(ncn2[C@H]2C[C@@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,success,70,54,61.52,
326,O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@H](O)[C@@H](O)[C@H]1O,success,201,182,176.41,
327,O=c1[nH]cnc2c1ncn2[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,success,300,281,311.26,
328,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1,success,57,41,74.15,
329,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@@H]3[C@@H]2O)c(=O)[nH]1,success,124,105,139.82,
330,Cn1c[n+]([C@@H]2O[C@H](CO[P+](O)(O)O[P+](O)(O)O[P+](O)(O)O)[C@@H](O)[C@H]2O)c2c1C(=O)NC(N)N2,success,42,26,37.28,
331,Cn1c[n+]([C@@H]2O[C@H](CO[P+](O)(O)O[P+](O)(O)O)[C@@H](O)[C@H]2O)c2c1C(=O)NC(N)N2,success,92,76,90.98,
332,NC1NC(=O)c2ncn([C@@H]3O[C@H](CO[P+](O)(O)O[P+](O)(O)N[P+](O)(O)O)[C@@H](O)[C@H]3O)c2N1,success,42,26,41.34,
333,NC1NC(=O)c2ncn([C@@H]3O[C@@H]4CO[P+](O)(O)O[C@H]4[C@H]3O)c2N1,success,120,101,107.14,
334,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C2O)c(=O)[nH]1,success,74,58,94.2,
335,CSCC1OC(n2cnc3c(=O)[nH]cnc32)C(O)C1O,success,159,140,148.54,
336,CCOC(Cn1c(N)nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O)OCC,success,195,173,114.34,
337,NC(=O)NO.O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,success,226,209,124.01,
338,[N-]=[N+]=N[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,failed,42,26,35.31,min() arg is an empty sequence
339,N#C[C@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,failed,308,289,255.14,min() arg is an empty sequence
340,N#C[C@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)C[C@@H]1O,success,270,251,215.27,
341,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)NP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,84,68,75.02,
342,Nc1nc2c(ncn2[C@@H]2CO[C@H](CO)C2)c(=O)[nH]1,success,182,163,169.1,
343,C[C@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,373,354,347.51,
344,COP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,188,170,325.46,
345,[N-]=[N+]=N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,42,26,39.98,
346,Nc1nc2c(ncn2[C@@H]2C[C@H](O)[C@H](CO)O2)c(=O)[nH]1,success,287,268,249.35,
347,O=c1[nH]c(Cl)nc2c1ncn2[C@H]1CC[C@@H](CO)O1,success,123,104,131.26,
348,C#C[C@@]1(CO)O[C@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H]1O,success,361,342,290.18,
349,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1,success,190,172,273.77,
350,COCC1OC(n2cnc3c(=O)[nH]cnc32)C(O)C1O,success,245,226,218.12,
351,CC(C)C(=O)Nc1nc2c(ncn2[C@H]2CC(O)[C@@H](CO)O2)c(=O)[nH]1,success,2491,2469,3524.92,
352,Nc1nc2c(ncn2C2OC(CO)CC2F)c(=O)[nH]1,success,182,163,223.62,
353,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C[C@@H]2F)c(=O)[nH]1,success,182,163,174.21,
354,CC1OC(n2cnc3c(=O)[nH]cnc32)C(O)C(O)C1O,success,232,213,207.89,
355,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C[C@H]2F)c(=O)[nH]1,success,182,163,229.98,
356,Nc1nc2c(ncn2[C@H]2C[C@H](CO)[C@@H](CO)O2)c(=O)[nH]1,success,538,519,428.32,
357,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](F)[C@H]2O)c(=O)[nH]1,success,288,269,249.14,
358,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C3OC32)c(=O)[nH]1,success,207,188,186.9,
359,Cn1c(N)nc2c(ncn2C2OC(CO)C(O)C2O)c1=O,success,382,363,352.03,
360,COC1C(CO)OC(n2cnc3c(=O)[nH]c(N)nc32)C1O,success,336,317,338.92,
361,Nn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=O,success,325,306,311.69,
362,O=c1[nH]cnc2c1ncn2[C@@H]1CC[C@H](CO)O1,success,134,115,141.71,
363,NC(CSSC[C@H](N)C(=O)O)C(=O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,42,26,70.03,
364,CN(C)/C=N/c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2NC(=O)N(C)N=O)c(=O)[nH]1,success,42,26,31.56,
365,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]1O.[Na+],success,42,26,42.04,
366,CN(N=O)C(=O)N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,125,108,108.06,
367,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+],success,42,26,38.09,
368,O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Ba+2],success,42,26,34.73,
369,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)[C@H]2OP(=O)(O)O)c(=O)[nH]1,success,138,120,170.77,
370,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Ba+2],success,42,26,39.81,
371,O.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],success,42,26,34.08,
372,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])CP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+],success,42,26,36.6,
373,CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(=O)C(C)C)[C@H]2OC(=O)C(C)C)c(=O)[nH]1,success,42,26,56.02,
374,Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3O)c2[nH]1,success,42,26,44.55,
375,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1,success,42,26,45.54,
376,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])O)[C@H]2O)c(=O)[nH]1,success,42,26,64.22,
